airport_japan,名称,通称,英語表記,type,説明,wikidata,wikidata2,wikipedia,分類,運営者,DBpedia,国,国コード,Property,GeoNames.jp,都道府県,GeoNamesJp,市区町村,GeoNamesID,住所,lat,long,駅,駅2,GoogleMapsCustomerID,種別,地方,地方2,ID,ID2,Webサイト,数値,単位,wikivoyage
https://linkingopendata.com/airport/?RJDA,天草飛行場,天草空港,Amakusa Airfield,https://imilite.org/施設型,日本の熊本県天草市にある空港,Q1073798,https://www.wikidata.org/wiki/Q1073798,https://ja.wikipedia.org/wiki/天草飛行場,飛行場,熊本県,http://ja.dbpedia.org/page/天草飛行場,日本,JPN,Q17,https://geonames.jp/resource/熊本県,熊本県,https://geonames.jp/resource/熊本県天草市,天草市,8520859,熊本県天草市五和町城河原1丁目2080-5,32.482774,130.155392,,,,その他の空港,https://linkingopendata.com/local/九州地方,九州地方,,RJDA,https://www.pref.kumamoto.jp/kiji_1964.html,1000,m,
https://linkingopendata.com/airport/?ROIT,大分県央飛行場,大分県央空港,Oita kenou Airfield,https://imilite.org/施設型,日本の大分県豊後大野市にある飛行場,Q10933743,https://www.wikidata.org/wiki/Q10933743,https://ja.wikipedia.org/wiki/大分県央飛行場,飛行場,大分県,http://ja.dbpedia.org/page/大分県央飛行場,日本,JPN,Q17,https://geonames.jp/resource/大分県,大分県,https://geonames.jp/resource/大分県豊後大野市,豊後大野市,,大分県豊後大野市大野町田代2592-2,33.028123,131.501928,,,,その他の空港,https://linkingopendata.com/local/九州地方,九州地方,,ROIT,https://www.pref.oita.jp/site/kenou/,800,m,
https://linkingopendata.com/airport/?RJOY,八尾空港,大正飛行場|八尾飛行場,Yao Airport,https://imilite.org/施設型,日本の大阪府八尾市にある空港,Q1366065,https://www.wikidata.org/wiki/Q1366065,https://ja.wikipedia.org/wiki/八尾空港,飛行場,国土交通大臣,http://ja.dbpedia.org/page/八尾空港,日本,JPN,Q17,https://geonames.jp/resource/大阪府,大阪府,https://geonames.jp/resource/大阪府八尾市,八尾市,6300386,大阪府八尾市空港2丁目12,34.5979998,135.594072,,,,その他の空港,https://linkingopendata.com/local/近畿地方,近畿地方,,RJOY,https://www.dai1air.com/sightseeing_flight/osaka/,1490|1200,m,
https://linkingopendata.com/airport/?RJCO,札幌飛行場,丘珠空港|札幌丘珠空港|丘珠飛行場,Sapporo Airfield,https://imilite.org/施設型,日本の北海道札幌市にある空港,Q2902013,https://www.wikidata.org/wiki/Q2902013,https://ja.wikipedia.org/wiki/札幌飛行場,飛行場,陸上自衛隊,http://ja.dbpedia.org/page/札幌飛行場,日本,JPN,Q17,https://geonames.jp/resource/北海道,北海道,https://geonames.jp/resource/北海道札幌市,札幌市,6300327,北海道札幌市東区丘珠町,34.597708,135.592731,,,,共用空港,https://linkingopendata.com/local/北海道地方,北海道地方,OKD,RJCO,https://www.okadama-airport.co.jp/,1500,m,
https://linkingopendata.com/airport/?RJCJ,千歳飛行場,千歳基地,Chitose Airbase,https://imilite.org/施設型,日本の北海道千歳市にある航空自衛隊基地,Q3275012,https://www.wikidata.org/wiki/Q3275012,https://ja.wikipedia.org/wiki/千歳飛行場,飛行場,航空自衛隊,http://ja.dbpedia.org/page/千歳飛行場,日本,JPN,Q17,https://geonames.jp/resource/北海道,北海道,https://geonames.jp/resource/北海道千歳市,千歳市,6301825,北海道千歳市平和無番地,43.115503,141.396013,,,,共用空港,https://linkingopendata.com/local/北海道地方,北海道地方,,RJCJ,https://www.cab.mlit.go.jp/tcab/conditions/01_hokkaido/01_chitose.html,3000|2700,m,
https://linkingopendata.com/airport/?RJSM,三沢飛行場,三沢空港,Misawa Airbase,https://imilite.org/施設型,日本の青森県三沢市にある共用飛行場,Q1350451,https://www.wikidata.org/wiki/Q1350451,https://ja.wikipedia.org/wiki/三沢飛行場,飛行場,アメリカ空軍,http://ja.dbpedia.org/page/三沢飛行場,日本,JPN,Q17,https://geonames.jp/resource/青森県,青森県,https://geonames.jp/resource/青森県三沢市,三沢市,6300395,青森県三沢市三沢下沢,40.695388,141.38586,,,,共用空港,https://linkingopendata.com/local/東北地方,東北地方,MSJ,RJSM,https://misawa-airport.co.jp/,3050,m,
https://linkingopendata.com/airport/?RJAH,百里飛行場,茨城空港,Hyakuri Airbase,https://imilite.org/施設型,日本の茨城県小美玉市にある防衛省・航空自衛隊と民間が共用する飛行場,Q1156420,https://www.wikidata.org/wiki/Q1156420,https://ja.wikipedia.org/wiki/百里飛行場,飛行場,航空自衛隊,http://ja.dbpedia.org/page/百里飛行場,日本,JPN,Q17,https://geonames.jp/resource/茨城県,茨城県,https://geonames.jp/resource/茨城県小美玉市,小美玉市,6300309,茨城県小美玉市与沢1601-55,36.177872,140.407566,,,,共用空港,https://linkingopendata.com/local/関東地方,関東地方,IBR,RJAH,http://www.ibaraki-airport.net/,2700|2700,m,
https://linkingopendata.com/airport/?RJNK,小松飛行場,小松空港,Komatsu Airbase,https://imilite.org/施設型,日本の石川県小松市にある共用飛行場,Q1141511,https://www.wikidata.org/wiki/Q1141511,https://ja.wikipedia.org/wiki/小松飛行場,飛行場,航空自衛隊,http://ja.dbpedia.org/page/小松飛行場,日本,JPN,Q17,https://geonames.jp/resource/石川県,石川県,https://geonames.jp/resource/石川県小松市,小松市,6300367,石川県小松市浮柳町ヨ50,36.403686,136.418301,,,,共用空港,https://linkingopendata.com/local/中部地方,中部地方,KMQ,RJNK,https://www.komatsuairport.jp/,2700,m,
https://linkingopendata.com/airport/?RJOH,美保飛行場,米子空港|米子鬼太郎空港,Miho Airbase,https://imilite.org/施設型,日本の鳥取県境港市にある共用飛行場,Q1141913,https://www.wikidata.org/wiki/Q1141913,https://ja.wikipedia.org/wiki/美保飛行場,飛行場,航空自衛隊,http://ja.dbpedia.org/page/美保飛行場,日本,JPN,Q17,https://geonames.jp/resource/鳥取県,鳥取県,https://geonames.jp/resource/鳥取県境港市,境港市,6300376,鳥取県境港市佐斐神町1634,35.500609,133.245094,,,,共用空港,https://linkingopendata.com/local/中国地方,中国地方,YGJ,RJOH,https://www.yonago-air.com/,2500,m,
https://linkingopendata.com/airport/?RJOI,岩国飛行場,岩国錦帯橋空港|岩国航空基地|岩国基地,Iwakuni Airbase,https://imilite.org/施設型,日本の山口県岩国市にあるアメリカ海兵隊と海上自衛隊の基地,Q1030389,https://www.wikidata.org/wiki/Q1030389,https://ja.wikipedia.org/wiki/岩国飛行場,飛行場,アメリカ海兵隊,http://ja.dbpedia.org/page/岩国飛行場,日本,JPN,Q17,https://geonames.jp/resource/山口県,山口県,https://geonames.jp/resource/山口県岩国市,岩国市,6300377,山口県岩国市旭町3丁目15-1,34.15884,132.234885,,,,共用空港,https://linkingopendata.com/local/中国地方,中国地方,IWK,RJOI,http://www.iwakuni-airport.jp/,2440,m,
https://linkingopendata.com/airport/?RJOS,徳島飛行場,徳島空港|徳島阿波おどり空港,Tokushima Airbase,https://imilite.org/施設型,日本の徳島県にある飛行場,Q1142453,https://www.wikidata.org/wiki/Q1142453,https://ja.wikipedia.org/wiki/徳島飛行場,飛行場,海上自衛隊,http://ja.dbpedia.org/page/徳島飛行場,日本,JPN,Q17,https://geonames.jp/resource/徳島県,徳島県,https://geonames.jp/resource/徳島県松茂町,松茂町,6300383,徳島県板野郡松茂町豊久字朝日野16-2,34.134549,134.616419,,,,共用空港,https://linkingopendata.com/local/四国地方,四国地方,TKS,RJOS,https://www.tokushima-airport.co.jp/,2500,m,
https://linkingopendata.com/airport/?SKBA,鹿部飛行場,,Shikabe Airfield,https://imilite.org/施設型,日本の北海道茅部郡鹿部町にある飛行場,Q11677285,https://www.wikidata.org/wiki/Q11677285,https://ja.wikipedia.org/wiki/鹿部飛行場,飛行場,朝日航空,http://ja.dbpedia.org/page/鹿部飛行場,日本,JPN,Q17,https://geonames.jp/resource/北海道,北海道,https://geonames.jp/resource/北海道鹿部町,鹿部町,11357854,北海道茅部郡鹿部町字本別450-1,,,,,,非共用空港,https://linkingopendata.com/local/北海道地方,北海道地方,,なし,https://www.asahiair.com/shikabe/,890,m,
https://linkingopendata.com/airport/?AMIA,阿見飛行場,,Ami Airfield,https://imilite.org/施設型,かつて日本の茨城県阿見町にあった飛行場,Q11657675,https://www.wikidata.org/wiki/Q11657675,https://ja.wikipedia.org/wiki/阿見飛行場,飛行場,東京航空,http://ja.dbpedia.org/page/阿見飛行場,日本,JPN,Q17,https://geonames.jp/resource/茨城県,茨城県,https://geonames.jp/resource/茨城県阿見町,阿見町,,茨城県稲敷郡阿見町島津3440,,,,,,非共用空港,https://linkingopendata.com/local/関東地方,関東地方,,なし,https://www.ibarakiguide.jp/db-kanko/id-0800000002656.html,600,m,
https://linkingopendata.com/airport/?RGSA,龍ヶ崎飛行場,,Ryugasaki Airfield,https://imilite.org/施設型,日本の茨城県龍ケ崎市にある飛行場,Q1447375,https://www.wikidata.org/wiki/Q1447375,https://ja.wikipedia.org/wiki/龍ヶ崎飛行場,飛行場,新中央航空|川田工業,http://ja.dbpedia.org/page/龍ヶ崎飛行場,日本,JPN,Q17,https://geonames.jp/resource/茨城県,茨城県,https://geonames.jp/resource/茨城県龍ｹ崎市,龍ｹ崎市,,茨城県龍ｹ崎市半田町1177,,,,,,非共用空港,https://linkingopendata.com/local/関東地方,関東地方,,なし,https://www.central-air.co.jp/ryu_pan.html,800,m,
https://linkingopendata.com/airport/?HNDA,ホンダエアポート,,Honda Airport,https://imilite.org/施設型,日本の埼玉県川島町および桶川市にある飛行場,Q2333597,https://www.wikidata.org/wiki/Q2333597,https://ja.wikipedia.org/wiki/ホンダエアポート,飛行場,本田航空,http://ja.dbpedia.org/page/ホンダエアポート,日本,JPN,Q17,https://geonames.jp/resource/埼玉県,埼玉県,https://geonames.jp/resource/埼玉県川島町,川島町,11357839,埼玉県比企郡川島町出丸下郷53-1,,,,,,非共用空港,https://linkingopendata.com/local/関東地方,関東地方,,なし,https://www.honda-air.com/,720,m,
https://linkingopendata.com/airport/?MSIA,薩摩硫黄島飛行場,三島村薩摩硫黄島飛行場,Satsumaioujima Airfield,https://imilite.org/施設型,日本の鹿児島県三島村にある飛行場,Q8383318,https://www.wikidata.org/wiki/Q8383318,https://ja.wikipedia.org/wiki/薩摩硫黄島飛行場,飛行場,三島村,http://ja.dbpedia.org/page/薩摩硫黄島飛行場,日本,JPN,Q17,https://geonames.jp/resource/鹿児島県,鹿児島県,https://geonames.jp/resource/鹿児島県三島村,三島村,11357846,鹿児島県鹿児島郡三島村硫黄島無番地,,,,,,非共用空港,https://linkingopendata.com/local/九州地方,九州地方,,なし,https://www.pref.kagoshima.jp/suisuinavi/2783.html,600,m,
